rho_443_a,rho_492_a,rho_560_a,rho_665_a,rho_704_a,rho_740_a,rho_783_a,rho_865_a,CHL
0.022357892,0.018682018,0.026624274,0.011781862,0.009300347,0.003667307,0.0034560675,0.0004649953,4.5285835
0.028100187,0.03486653,0.05251024,0.031327832,0.02861243,0.012076237,0.012889306,0.008202986,22.936129
0.041078992,0.041244455,0.053087555,0.02977336,0.026098482,0.011556412,0.009403075,0.00496686,16.078865
0.050771795,0.058304477,0.08217705,0.05951764,0.071861364,0.039268836,0.034228742,0.02167923,33.43847
0.025150333,0.022485984,0.01844831,0.008837399,0.0069637867,0.0054685636,0.0038579542,0.00133342,2.8095806
0.03274463,0.04114708,0.063082844,0.044792876,0.044156123,0.015729703,0.015788924,0.008763389,21.405201
0.02281413,0.02124996,0.017542372,0.008559512,0.006484955,0.005334351,0.0033513054,0.0018950694,2.9679403
0.034519874,0.044478625,0.06579216,0.034526836,0.028273769,0.00979783,0.008310874,0.0032312986,8.671012
0.026680999,0.021760505,0.0182071,0.008230601,0.007126397,0.0052663703,0.0037224866,0.0014948366,5.2113795
0.044396464,0.052653804,0.053648543,0.016655583,0.012033803,0.0058998615,0.0055490816,0.004826673,1.580733
0.038753647,0.045144603,0.043008126,0.014121819,0.010899542,0.0063200025,0.005315187,0.0035355533,3.4533446
0.020428184,0.022410294,0.021078173,0.012990183,0.012400363,0.011693249,0.011124839,0.0115103815,1.5911835
0.025744528,0.022806415,0.015859246,0.008760374,0.007748174,0.007346883,0.0063540787,0.0055310614,1.4583967
0.0510998,0.04896368,0.04090876,0.017633457,0.015589252,0.012513667,0.010999615,0.010341203,2.1719327
0.02906438,0.025128234,0.017388126,0.008108869,0.0069648228,0.006071808,0.0056194775,0.0052162036,1.2496257
0.041218158,0.03812957,0.033290703,0.011379671,0.008203531,0.006204249,0.006464093,0.0053332346,1.7018312
0.047949567,0.05720116,0.072580084,0.053373557,0.04706081,0.022728479,0.020977208,0.0120565705,13.175965
0.025368467,0.025204426,0.030878764,0.01600122,0.016234076,0.015568438,0.016396057,0.016408367,4.9473906
0.019344335,0.02067844,0.022581011,0.0065488685,0.005191346,0.0042917035,0.003241847,0.0025962363,2.3474889
0.03263451,0.041206684,0.058664884,0.028664483,0.02072482,0.0069665974,0.0059414753,0.0011419846,4.0520563
0.024533698,0.021975068,0.018601704,0.008761669,0.0071511767,0.0054018763,0.0031896636,0.0012908705,2.5061414
0.030970892,0.023798563,0.02061452,0.011108761,0.00983194,0.0078649875,0.005800359,0.0039087497,3.891891
0.034104075,0.03258264,0.028393641,0.013249435,0.011215231,0.008145691,0.0070298375,0.0043241736,1.8158482
0.025227137,0.034540076,0.04156271,0.015714997,0.012738639,0.006927811,0.007253244,0.0064153457,3.649694
0.033976037,0.041981902,0.058791503,0.038455497,0.038460787,0.016726747,0.015725257,0.0078048715,22.342554
0.019174134,0.023930717,0.025626305,0.012626976,0.011598732,0.009903957,0.008822694,0.008842852,6.237747
0.041706316,0.048598513,0.04889034,0.017837932,0.011844467,0.006844814,0.0055641066,0.003072598,2.4639707
0.045404457,0.049945194,0.04950768,0.020074723,0.015335655,0.009610755,0.00768072,0.0056627877,2.5097067
0.025508985,0.022596845,0.019777568,0.009622509,0.0074195713,0.006054263,0.0039101406,0.0021589233,3.0357046
0.031073082,0.024669195,0.02284626,0.010722677,0.009221096,0.0072683296,0.005468235,0.003487561,4.9133897
0.019237863,0.022683384,0.02293952,0.014701126,0.01284523,0.012611811,0.012545298,0.0122748865,2.5948353
0.024424091,0.02331341,0.030790763,0.012471051,0.009174748,0.0037900028,0.003266662,0.0007297717,3.5618804
0.05115158,0.06187129,0.06503997,0.024416074,0.018300569,0.009784585,0.009801059,0.0057928385,1.6943687
0.02982641,0.02651391,0.018753126,0.008731162,0.008197906,0.007050367,0.006879938,0.0051134694,1.1824629
0.01849062,0.019266604,0.020652497,0.012531647,0.010486415,0.011205263,0.011636301,0.01171549,4.1898603
0.036288705,0.032679595,0.028099423,0.015804285,0.014114234,0.012417504,0.010509131,0.0077327616,1.8400772
0.017552039,0.019440548,0.022711588,0.0081293965,0.006634499,0.0061707743,0.005133701,0.0045373538,3.4206328
0.03278798,0.030295342,0.02751463,0.014055278,0.01157078,0.009225016,0.007190755,0.0052545303,3.606095
0.0374289,0.035650242,0.027072355,0.011934441,0.010249137,0.008366204,0.009317274,0.0070296237,0.8868714
0.024425583,0.021244045,0.018855693,0.01053925,0.009158433,0.007206813,0.0052457945,0.0027193015,4.599105
0.040658284,0.04717214,0.0465575,0.017727291,0.011177653,0.008407967,0.0061769737,0.005061859,3.4139774
0.021877427,0.025951123,0.022931239,0.01680284,0.016421426,0.016613986,0.01663853,0.016509006,0.78678894
0.019648006,0.020806672,0.025755698,0.0081589585,0.0065549826,0.0056367056,0.0041947733,0.003960466,3.5416756
0.036027577,0.036644846,0.029822877,0.009702202,0.0077697313,0.005338119,0.005399068,0.0046524936,1.1619983
0.03951032,0.039175816,0.034055423,0.020885793,0.01772919,0.016310913,0.016676353,0.014982211,2.2298174
0.02800462,0.026278468,0.03211601,0.015851036,0.014820744,0.015429381,0.016150096,0.016278487,4.6383605
0.020716015,0.023058157,0.027663108,0.017927516,0.018237926,0.017301295,0.017524805,0.01717497,4.5796947
0.027537936,0.027535558,0.03137402,0.014238485,0.012537167,0.011806291,0.011767387,0.011011335,4.301091
0.05672395,0.045396682,0.035078198,0.018451897,0.016161446,0.01330002,0.012567037,0.009794677,2.2989883
0.032450188,0.041030746,0.05602526,0.026464824,0.021788508,0.009484544,0.009120913,0.006656025,8.657967
0.041834135,0.04397228,0.045671955,0.0312941,0.02892037,0.028858636,0.028788306,0.028078135,1.902228
0.025596801,0.03167607,0.031818397,0.008787632,0.006332998,0.003959093,0.0036584279,0.00249495,1.7760868
0.035472266,0.045246553,0.06587652,0.03477522,0.028995192,0.010651097,0.009359477,0.0038283893,9.221848
0.04249618,0.054310437,0.07177072,0.03656747,0.02822137,0.010975536,0.011197014,0.008273481,5.9762697
0.028281683,0.03041094,0.028427027,0.012031916,0.010895927,0.010235826,0.0095736375,0.009579896,1.1744791
0.027550738,0.023736592,0.020928686,0.012333143,0.010691471,0.008250856,0.0063914205,0.004484679,4.1003094
0.03465268,0.03797474,0.052866466,0.0292892,0.027140586,0.009596161,0.008940534,0.002855003,19.029547
0.055787094,0.062486615,0.07585623,0.04853229,0.042563222,0.024170581,0.019480584,0.014642206,10.8895855
0.064703025,0.06249823,0.055072762,0.025871204,0.021554112,0.017625345,0.016460195,0.01305013,1.3293884
0.04257687,0.040619135,0.039276276,0.027179409,0.02651805,0.026752887,0.02743173,0.027505064,1.5099456
0.04488543,0.047765594,0.046657886,0.01808828,0.014337178,0.009146226,0.0067741345,0.004764008,2.4789953
0.026570864,0.025418276,0.022179747,0.009455255,0.008590534,0.008132293,0.008525629,0.009472912,1.7964313
0.037742436,0.040994182,0.05297246,0.02714183,0.022903718,0.009426599,0.008362102,0.0037297208,12.190337
0.03638637,0.045061376,0.0649124,0.03272309,0.026148582,0.008757954,0.0073282863,0.0018478488,5.8336916
0.03977595,0.032611284,0.026554374,0.014477008,0.012576709,0.010801666,0.009217911,0.006496006,1.7236143
0.03449232,0.037808508,0.03300267,0.010533589,0.0073224683,0.003498508,0.004623976,0.0018698215,2.4020617
0.045207515,0.049856793,0.047827363,0.018070918,0.014637645,0.010325603,0.010233537,0.008496874,1.7802761
0.033268712,0.025792856,0.021308409,0.011325477,0.009236992,0.007857327,0.006847655,0.0044129128,3.4298277
0.0374162,0.041081175,0.03917347,0.013829388,0.010778415,0.008137463,0.007928993,0.008114859,1.3268458
0.02271536,0.020595057,0.028242655,0.011250261,0.009125896,0.004539814,0.003407735,0.00031025603,3.4443347
0.030552708,0.044115867,0.055756543,0.024664076,0.018286483,0.009058507,0.009735042,0.007872355,4.3501396
0.022921065,0.022737281,0.022084659,0.016458519,0.015720168,0.016003234,0.015614752,0.015918389,1.3818095
0.016653787,0.019909231,0.017117752,0.010391181,0.010515992,0.009603034,0.01019129,0.009312226,1.7713223
0.03729418,0.04559746,0.04362401,0.023807986,0.020901794,0.019186186,0.018435236,0.01669599,1.2771767
0.04970399,0.052821264,0.066907294,0.05035019,0.052794274,0.026963076,0.025033573,0.014034641,25.829533
0.020829268,0.023040336,0.02625026,0.014366534,0.013204052,0.01194801,0.012449061,0.011428615,5.6063514
0.023707287,0.020072423,0.01579959,0.0073849913,0.0051673134,0.0041628443,0.0023748984,0.0003216207,2.9921587
0.02051674,0.02396573,0.026349444,0.011980329,0.010426126,0.009155146,0.008328283,0.006778587,3.5623322
0.043671127,0.048234243,0.060473967,0.03733391,0.03088291,0.013582159,0.012188673,0.005880982,5.975921
0.03392256,0.035222307,0.034414925,0.013116593,0.011450363,0.009060125,0.009145366,0.008753766,1.4554037
0.03248223,0.025589934,0.019755045,0.006070921,0.004711349,0.005119762,0.0015617369,0.0019044935,1.8128388
0.02806142,0.025730375,0.02178759,0.011038747,0.008908664,0.006570829,0.0048101246,0.002704185,3.391691
0.031957757,0.028233238,0.021544224,0.01109368,0.009612547,0.008469259,0.0083364025,0.0064399918,1.6939181
0.031353272,0.041952007,0.051867038,0.020843042,0.017143114,0.011413277,0.010937559,0.009487216,4.848126
0.020384094,0.022875305,0.02744729,0.013328268,0.011636781,0.010795219,0.00914329,0.008542256,5.937543
0.03703738,0.045992024,0.044017963,0.01485151,0.010545749,0.0064895046,0.0059580426,0.0032883678,2.4692585
0.024467925,0.025976747,0.026069107,0.019194052,0.018885214,0.018800173,0.019847084,0.019962383,2.145231
0.04112342,0.04680916,0.059969977,0.039289173,0.032924227,0.014745248,0.013726355,0.0062767905,8.893338
0.038253624,0.045536015,0.044408176,0.015856516,0.011242077,0.0069134454,0.006841112,0.0052173524,3.1105342
0.051922295,0.04712627,0.04165388,0.026006535,0.02553407,0.024608735,0.024409506,0.02350205,1.3311632
0.030504806,0.040375154,0.058413267,0.03711147,0.03249163,0.012388635,0.013534893,0.009254506,15.511658
0.018782595,0.021607907,0.023124067,0.013473473,0.0125471065,0.011859692,0.011707989,0.010914389,3.1123006
0.03917065,0.04892284,0.06422251,0.04196511,0.03611035,0.01443291,0.013844162,0.0063817594,9.995935
0.040605832,0.047248647,0.04428833,0.0146658365,0.010887237,0.0066989465,0.0066412557,0.004135294,3.6288064
0.037508875,0.03879221,0.04046329,0.033018634,0.030990496,0.031712133,0.03086647,0.031080108,1.7599313
0.024338152,0.026490131,0.03410378,0.016964477,0.0145294545,0.013639789,0.0136479,0.014245661,5.79888
0.037880413,0.036101054,0.048153367,0.026205895,0.025384625,0.013174486,0.012185818,0.0072578965,25.742714
0.020624163,0.021188118,0.025569264,0.015542056,0.014847118,0.0147411525,0.015818799,0.015179895,4.487623
0.019936154,0.022232577,0.025597597,0.00999919,0.00961611,0.009258974,0.0075457916,0.0071970723,4.731864
0.033497635,0.04090095,0.053339023,0.024151186,0.019724265,0.011189598,0.010618852,0.007999382,8.573716
0.02418115,0.020790722,0.018114911,0.009804708,0.007839879,0.006131932,0.004083851,0.0021190923,4.610528
0.07664904,0.09739436,0.1239657,0.10064209,0.08835777,0.037921596,0.03647727,0.023495616,4.8973165
0.03111783,0.026953269,0.019940227,0.0089526605,0.007208636,0.006295373,0.0067808074,0.005947448,1.0021635
0.038076844,0.05432193,0.06737347,0.031146012,0.023534277,0.014373413,0.015464045,0.013410226,3.8171768
0.03030576,0.027642976,0.023121564,0.010554484,0.00842343,0.006088608,0.003788659,0.0017026941,2.8601031
0.04054045,0.043538753,0.040348552,0.012916379,0.0104813855,0.008210331,0.007995975,0.0062642354,1.2715038
0.042858224,0.048631493,0.046674915,0.017230835,0.012690857,0.0079332255,0.0064584184,0.0041765277,3.7717447
0.0333755,0.027190916,0.023339419,0.012063649,0.010318754,0.008359466,0.007190493,0.0047507514,3.7720027
0.024309857,0.02122343,0.015507403,0.007017627,0.0055441614,0.0046934662,0.0052482975,0.004562286,1.3444952
0.038255844,0.044426046,0.061391663,0.034799606,0.027638458,0.014236065,0.013885745,0.008594483,7.753918
0.023519155,0.026021179,0.02893437,0.018020978,0.016601225,0.015785158,0.015282514,0.015942065,5.045204
0.025153628,0.025085242,0.018543819,0.0066509685,0.0058737826,0.0049605556,0.0050612767,0.0042621926,1.0579019
0.033143334,0.02465512,0.022089178,0.01219497,0.010208483,0.009044575,0.0065322225,0.0042012604,5.145324
0.035683516,0.033963177,0.04498201,0.024741067,0.024983618,0.012821316,0.010879307,0.0063217734,30.30374
0.038481206,0.041222956,0.038900256,0.012835196,0.010279692,0.008384835,0.008508198,0.00833943,1.1987679
0.031860847,0.034753807,0.032415252,0.015246653,0.012616944,0.010865883,0.010064373,0.009431857,2.3253295
0.05196591,0.06606633,0.08585581,0.051607925,0.04081293,0.01909131,0.019340314,0.015118849,5.0850043
0.02089394,0.019663988,0.019840851,0.014660935,0.014988753,0.01530645,0.015155164,0.014945385,0.8667074
0.017808698,0.021932939,0.01919993,0.014165733,0.012425921,0.0125248525,0.011919997,0.011549525,1.1625309
0.04293596,0.042814117,0.053840104,0.03148079,0.029778063,0.014546697,0.013177049,0.006814223,26.769955
0.03877107,0.035952173,0.033818886,0.018878296,0.016214656,0.014635395,0.013314853,0.012825158,2.1101856
0.04596441,0.04898596,0.04233756,0.0144055635,0.012737934,0.0092391055,0.00876022,0.0054431097,1.8854556
0.020474277,0.02354432,0.031316064,0.017219992,0.015939862,0.015269543,0.015228872,0.014610001,5.8025603
0.041820716,0.03979066,0.038091235,0.030147035,0.030990422,0.03140803,0.031435054,0.031958565,1.7659854
0.050494842,0.052539013,0.044630915,0.018536132,0.014923172,0.01194007,0.0114106275,0.009589348,1.0393304
0.048988886,0.053473577,0.05047275,0.019241616,0.01388356,0.009725115,0.008265446,0.0060074236,1.9972228
0.037750624,0.032073267,0.022537183,0.010071939,0.008043816,0.008352935,0.006265517,0.00419786,1.9402945
0.029337073,0.023176322,0.018259244,0.0089958785,0.007196132,0.0055691493,0.00416496,0.0013880183,3.5171506
0.045952413,0.05203945,0.04901615,0.019215297,0.0145042585,0.008798944,0.00775326,0.005404435,2.4537175
0.038910594,0.036124893,0.048481286,0.027411826,0.027636433,0.013294938,0.011622575,0.0061566206,29.140392
0.037954733,0.029143313,0.02541054,0.014762203,0.012381181,0.010245033,0.009012558,0.0067139356,3.574641
0.041966926,0.058319584,0.077248305,0.043462347,0.034508917,0.014537657,0.014011257,0.010052149,3.4084349
0.04727238,0.053095713,0.05345108,0.018556427,0.012561023,0.006371882,0.004746916,0.0030475662,1.7940044
0.042840917,0.047210246,0.04553923,0.034711,0.031208718,0.030801231,0.029205076,0.028053634,2.1044567
0.022304375,0.02250635,0.028822366,0.015258213,0.014680417,0.014123221,0.015107156,0.015562075,6.6416416
0.033144534,0.039072525,0.039766945,0.028416064,0.025413044,0.023661846,0.024504278,0.023884537,2.4481404
0.027203813,0.024191385,0.01710037,0.0076112296,0.006753491,0.0060142567,0.0058069383,0.005770542,1.4543775
0.045505963,0.05302146,0.047824677,0.014686902,0.009474745,0.0041914494,0.0041951654,0.0013095298,1.3430327
0.024614682,0.023167456,0.022175139,0.012623949,0.010108346,0.008776959,0.009137148,0.0074649565,2.6878462
0.04717776,0.042370953,0.04877887,0.02978426,0.034466263,0.022064343,0.02049075,0.015958326,42.63594
0.015073525,0.017313197,0.018009938,0.010394388,0.009263256,0.008935188,0.008554488,0.007923035,3.1008055
0.037168026,0.028441407,0.02455013,0.014709251,0.012576012,0.010461133,0.0098527465,0.0068983957,3.9608448
0.02460843,0.02316575,0.017583169,0.00743946,0.006829637,0.005849806,0.0059948023,0.004850604,1.3609964
0.031419985,0.032249358,0.030585097,0.013025792,0.010374908,0.008997178,0.007929505,0.007934842,1.7409244
0.041535337,0.04826305,0.046932552,0.016575556,0.011550452,0.008490797,0.005541944,0.005487927,2.2071636
0.046323508,0.048905596,0.040371317,0.020906132,0.017285628,0.0147570195,0.0155409565,0.012424419,1.2446249
0.046425737,0.05067234,0.045004785,0.022537276,0.019824572,0.016220897,0.01593196,0.0145270275,2.7845318
0.021131126,0.029039761,0.02777286,0.0141503345,0.012847559,0.012112936,0.011419564,0.010078109,1.9460799
0.040858164,0.046342712,0.042426474,0.014103233,0.009975564,0.007743933,0.005572719,0.005660059,1.5601145
0.03751523,0.049752,0.0706837,0.039552074,0.031378124,0.010542339,0.008465144,0.0030567027,6.6063924
0.038415156,0.033819113,0.03287873,0.024414908,0.025431676,0.02559476,0.026737679,0.026487105,1.6012582
0.04465427,0.04886624,0.04825211,0.018637033,0.014607843,0.008777311,0.007853136,0.0070311055,2.5312986
0.026221996,0.024376635,0.018370157,0.0076600127,0.007296571,0.005828057,0.0056324257,0.005717261,1.0408987
0.05361713,0.056158934,0.055855494,0.022934834,0.017401865,0.012382804,0.010985661,0.009308374,3.1273804
0.027570149,0.030737525,0.029032651,0.018988715,0.01789251,0.016545143,0.016353397,0.0152712865,1.2482295
0.044493496,0.040297665,0.031904798,0.016613986,0.015489562,0.014034115,0.013608227,0.013032672,1.0645362
0.029693399,0.038566418,0.06245208,0.04547444,0.043687236,0.014160589,0.015748695,0.008940443,6.858108
0.04277071,0.044388577,0.044816904,0.034456503,0.031335574,0.03107916,0.029921839,0.029884787,2.469375
0.015234509,0.017050192,0.015030767,0.008824301,0.007592637,0.007840702,0.0076135094,0.007642103,1.4989014
0.0373913,0.04695376,0.06888898,0.05421985,0.056232277,0.0266325,0.026232032,0.017220918,19.774406
0.027252099,0.021651588,0.018011075,0.008520079,0.007319414,0.004988744,0.0037063363,0.001820802,4.401968
0.040688742,0.040440127,0.03681251,0.013338928,0.010421164,0.008895845,0.0079477765,0.0069979355,1.7195413
0.04215721,0.03273338,0.029330537,0.0189428,0.01653346,0.014719243,0.013718635,0.010571866,3.7590697
0.026458276,0.038297858,0.05704277,0.03580054,0.030246353,0.008820481,0.008992772,0.003595819,12.82599
0.0401594,0.03944263,0.030283298,0.0159776,0.014108336,0.012658708,0.012261844,0.010332755,0.92601967
0.025907975,0.022208994,0.018858686,0.011133952,0.009275211,0.007319831,0.0049143513,0.0027191415,4.6669445
0.021902537,0.027009053,0.029458627,0.017710097,0.017758813,0.017573584,0.01823202,0.017521307,2.3609073
0.03865841,0.039531585,0.035142016,0.014488453,0.011377391,0.008303733,0.0065144547,0.0037069754,1.7383043
0.03482298,0.028897518,0.021349384,0.013851814,0.012968598,0.012271204,0.012354212,0.011571534,0.94073415
0.023218332,0.025850529,0.030011233,0.019234238,0.017683318,0.017079446,0.01686122,0.01576459,5.9261775
0.04252569,0.044542946,0.03792467,0.014550395,0.011884705,0.0099808965,0.009213371,0.008066451,1.3551503
0.0336305,0.028119659,0.025965108,0.013236903,0.010320568,0.008586055,0.0071164705,0.005217275,3.9584446
0.025314832,0.0257073,0.032793634,0.018537197,0.017116383,0.017446155,0.016991308,0.017302902,5.5336046
0.037866358,0.051951986,0.065324105,0.0276248,0.020410473,0.009131105,0.009695331,0.007401362,2.7702565
0.044678465,0.047458846,0.060925987,0.037260715,0.034798075,0.015113324,0.013979435,0.006325819,16.605375
0.020318476,0.022074163,0.021647213,0.014442623,0.013725937,0.012896869,0.014144812,0.014472864,1.6266661
0.053774867,0.05965979,0.053146575,0.021841994,0.017645558,0.0139010195,0.012163774,0.009719304,1.6372653
0.026252719,0.02512174,0.031383645,0.014196783,0.011364482,0.005974722,0.0056110723,0.0025017285,5.0317473
0.023140589,0.026744338,0.03068398,0.013024349,0.010988622,0.009699028,0.0087396875,0.008473688,4.935382
0.045714818,0.063831806,0.08355374,0.06318826,0.048519418,0.02107144,0.017886324,0.01031408,3.8665092
0.016981315,0.019200625,0.016534999,0.010557232,0.010109165,0.009993437,0.009478982,0.009150182,1.4870517
0.041134756,0.04956703,0.04781284,0.016693668,0.012377345,0.006187419,0.0058052447,0.004499011,2.7253945
0.018713525,0.022100033,0.025234556,0.010104515,0.008484772,0.007543254,0.0064525674,0.0048502977,3.1455662
0.037690967,0.04627033,0.06274795,0.031607606,0.025297953,0.01086067,0.009923388,0.004403463,6.9811363
0.026839498,0.022433884,0.018482435,0.009417087,0.007608624,0.0055086026,0.004095071,0.0016477803,4.3300705
0.01914035,0.026024994,0.023156093,0.014662467,0.013368442,0.01265078,0.013031208,0.011881622,2.1359546
0.040994987,0.040670894,0.04143259,0.033141896,0.032218684,0.031669315,0.031731438,0.031651672,1.7570397
0.03189894,0.0363555,0.04809035,0.021337112,0.015365667,0.006909741,0.007359267,0.0031978183,5.3632936
0.04020369,0.04739748,0.045383085,0.015841383,0.009520763,0.0056099487,0.0039268127,0.002559766,2.6064188
0.026247744,0.026224246,0.022898955,0.009206258,0.007809402,0.007460328,0.0077713435,0.008026506,1.7349766
0.025666026,0.029283896,0.028500548,0.007852341,0.00563389,0.0033804153,0.0033345786,0.002827318,1.8304349
0.025346829,0.02250229,0.026622491,0.013247049,0.010993921,0.006636136,0.005908175,0.0022397914,2.5101442
0.029248847,0.038774222,0.046958413,0.019219939,0.014909115,0.009318569,0.00940682,0.007980633,4.0086727
0.0355909,0.047596406,0.057616666,0.024960598,0.0194396,0.010930811,0.010595951,0.009810436,4.2140007
0.022816293,0.021615798,0.028468322,0.011585178,0.009341017,0.0040589054,0.0036162,0.00029889288,3.4672272
0.041951284,0.040985737,0.04086687,0.026489208,0.025245477,0.02562564,0.025590066,0.026172992,1.5651114
0.037087128,0.040202156,0.034477003,0.011050859,0.0070270686,0.0053188563,0.0056099156,0.0031276771,2.211269
0.035462826,0.04229439,0.040848285,0.014043288,0.009496086,0.0049638534,0.002833387,0.00342291,2.8499403
0.041437197,0.05129402,0.06293473,0.032000504,0.02487581,0.012996575,0.013032679,0.009851937,5.5210266
0.028168138,0.03073241,0.035934776,0.021094598,0.019999059,0.01974239,0.01998486,0.01916723,4.642326
0.014392939,0.017310936,0.016238939,0.009343359,0.008566525,0.008471489,0.00821219,0.007263113,3.188269
0.023145134,0.019599412,0.01715206,0.007715229,0.0060734004,0.004234677,0.0026564603,0.0003694137,3.6821244
0.035533287,0.044941593,0.06387988,0.032529473,0.025147647,0.008127223,0.007396387,0.0021373022,4.208264
0.04102318,0.052102998,0.05205225,0.015041945,0.010608551,0.0067243697,0.0048538544,0.0047388216,1.7414873
0.037050493,0.041450318,0.047160283,0.021787468,0.018953446,0.01402828,0.014711366,0.014609022,2.5849872
0.041333567,0.044488184,0.056453265,0.03545863,0.03324829,0.014157816,0.013537453,0.0061527323,20.204273
0.03158374,0.03814391,0.054221813,0.029319245,0.022070918,0.007827539,0.006761339,0.0023755897,4.3023496
0.03595163,0.040577635,0.055275895,0.02785974,0.024336394,0.010264748,0.008516004,0.0027417135,7.204385
0.045895655,0.05375185,0.0721303,0.046785403,0.04018051,0.015772061,0.015719714,0.009687832,9.452863
0.04395739,0.04054048,0.033952873,0.01581027,0.013505755,0.0116979545,0.013113895,0.010100999,0.79477865
0.031089017,0.029425194,0.02277715,0.009883303,0.0072691794,0.0061045336,0.0048718313,0.0020357026,1.4650342
0.027118102,0.023165016,0.018931152,0.010728595,0.008986052,0.007489995,0.0054263463,0.0027794277,3.5900862
0.036744982,0.043559942,0.059673026,0.02747458,0.02084961,0.009442895,0.00789685,0.0034994776,4.138942
0.026942331,0.0369595,0.042636294,0.01490659,0.011229608,0.0066487608,0.006432498,0.0055400934,2.7279923
0.04167314,0.045448504,0.059880544,0.036190014,0.03456083,0.01429073,0.013777367,0.0062784674,20.584799
0.036582593,0.029260954,0.024342522,0.013492046,0.011263314,0.009628182,0.0094267605,0.005858854,2.9372284
0.050254703,0.050561164,0.05209476,0.02040928,0.015393989,0.009920673,0.0070162495,0.0049297414,2.5015917
0.033973712,0.042858608,0.061818983,0.030780733,0.022718236,0.0078054345,0.0074225552,0.002707101,3.89226
0.042256624,0.048092496,0.04679134,0.01702185,0.012515174,0.0066094324,0.0060706064,0.0045097214,1.9652282
0.046912096,0.063576385,0.078140795,0.043183316,0.033768956,0.011545696,0.011072315,0.0064268983,3.7262294
0.02611144,0.021410389,0.017776882,0.009084042,0.006738165,0.0050113723,0.0035370735,0.0017897987,3.181229
0.016177263,0.019307077,0.017549003,0.010922139,0.009910232,0.009818762,0.009739288,0.008769987,2.5249317
0.03042683,0.029132735,0.03859799,0.0222579,0.020768292,0.020222945,0.019738136,0.019226559,5.751487
0.033987433,0.035679594,0.030851418,0.012372122,0.01070135,0.009926456,0.009376694,0.009426798,1.1596725
0.028651694,0.04028563,0.050369065,0.01923187,0.014684914,0.008497102,0.0094334455,0.007142202,4.848126
0.043944206,0.044019315,0.043627184,0.035701852,0.03433834,0.033693094,0.03360388,0.03269773,2.0096521
0.044807784,0.048478477,0.047414634,0.015807355,0.010091949,0.00551067,0.004171374,0.0017443286,1.7220454
0.036038116,0.035113595,0.02768416,0.008346864,0.0066353153,0.0042802356,0.004085763,0.0042862566,0.9204606
0.036891703,0.047057595,0.0676848,0.035662968,0.02846348,0.010220089,0.008495493,0.0031963696,8.1031065
0.024695244,0.033281583,0.035532117,0.014536448,0.010834954,0.007919298,0.0087549025,0.007971385,2.9158077
0.03617042,0.034420583,0.028598068,0.020242063,0.020571394,0.02189077,0.021400852,0.02037444,0.5469414
0.03514927,0.033823684,0.025815334,0.011435652,0.008965705,0.007823687,0.007949255,0.0072816755,1.1702087
0.024352537,0.027347984,0.028225001,0.015871165,0.015248448,0.014175003,0.015490553,0.015789872,2.2720551
0.039134257,0.047893494,0.046590395,0.017329607,0.012805626,0.008175576,0.0076564415,0.005350501,2.326764
0.021129206,0.02140571,0.027713096,0.014826628,0.015288479,0.014951713,0.016787972,0.015915265,5.2975006
0.047231767,0.043352995,0.0355716,0.018570159,0.016061159,0.01393075,0.011664074,0.010725931,1.6568596
0.024203282,0.024323601,0.018022357,0.006900394,0.005982371,0.0054213367,0.005375667,0.005102339,1.050757
0.030890983,0.03109464,0.029678477,0.012589298,0.010593675,0.0092376955,0.009675131,0.009444546,1.7731936
0.03868307,0.049760904,0.071609624,0.056274813,0.05746386,0.026876118,0.026697583,0.01753091,14.131181
0.034080394,0.035038915,0.030919608,0.011023335,0.008702101,0.007080479,0.008341509,0.007822664,1.534967
0.025625788,0.026513228,0.025778145,0.0162675,0.016554523,0.017386025,0.017718313,0.016906187,2.088754
0.034510814,0.041084822,0.05689199,0.025915846,0.01929282,0.007879866,0.0067146714,0.0028758505,4.27584
0.045290586,0.04197117,0.03699067,0.016519215,0.013326666,0.010920152,0.009882011,0.00609153,2.318686
0.019250885,0.020566383,0.023312889,0.008135589,0.0068504284,0.0057227486,0.0053427136,0.0049289176,4.808947
0.027253538,0.023529435,0.019389614,0.01125594,0.009740496,0.0077694994,0.0059189303,0.0034755596,3.9305024
0.043277137,0.047401328,0.057784826,0.03629943,0.0296259,0.0129026,0.012199593,0.006326609,6.640533
0.0328745,0.025394108,0.02222153,0.01165484,0.009561896,0.0077200206,0.006485127,0.003948245,3.372448
0.02158668,0.02261628,0.028793585,0.009961138,0.008564077,0.008059343,0.0072873263,0.0065260977,4.7085915
0.01690479,0.020073542,0.018204931,0.010781915,0.010548163,0.009845097,0.010201277,0.009742415,1.7744195
0.012296539,0.022058692,0.025443977,0.005457077,0.0033707584,0.0008860227,0.0014565812,0.0015884055,2.221937
0.0252835,0.035788678,0.03657116,0.021868527,0.01910928,0.01841614,0.018159771,0.01689864,5.0441318
0.026970942,0.023211354,0.019713446,0.011153782,0.009522153,0.0073192655,0.0060303593,0.0039064568,3.329415
0.02417073,0.026353685,0.027241947,0.018423855,0.018468749,0.018506495,0.018687762,0.018401653,1.3015242
0.023477007,0.027607994,0.03393495,0.01821491,0.016803987,0.016347678,0.016376806,0.015950246,6.4379525
